Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
CHZ;202305281620;23.50;0.00;10.00;393.00;36.60;7.80;39.00;15.10;28.10;962.60;1012.50;1014.80;-;-;-;-;-;-;-;-
CHA;202305281620;13.80;0.00;7.00;337.00;57.40;5.50;72.00;22.00;32.00;840.60;-;1019.00;1501.70;-;-;-;-;-;-;-
CHM;202305281620;18.00;0.00;10.00;430.00;41.40;4.70;88.00;16.90;30.20;887.40;-;1017.10;1504.20;-;-;-;-;-;-;-
CHU;202305281620;23.40;0.00;10.00;463.00;35.40;7.20;24.00;20.90;32.80;949.50;1011.60;1014.70;-;-;-;-;-;-;-;-
CHD;202305281620;18.90;0.00;9.00;411.00;53.60;9.30;165.00;8.30;13.30;898.00;-;1015.90;1498.50;-;-;-;-;-;-;-
CIM;202305281620;12.30;0.00;2.00;202.00;77.20;8.40;213.00;14.00;18.40;833.20;-;1018.30;1494.30;-;-;-;-;-;-;-
CDM;202305281620;16.60;0.00;-;-;52.90;7.00;28.00;9.40;16.90;-;-;-;-;-;-;-;-;-;-;-
GSB;202305281620;7.80;0.00;10.00;546.00;65.60;1.80;92.00;16.60;24.10;754.30;-;1021.30;-;3100.20;-;-;-;-;-;-
COY;202305281620;21.50;0.00;-;-;43.20;8.50;60.00;18.00;27.70;-;-;-;-;-;-;-;-;-;-;-
CMA;202305281620;4.90;-;8.00;392.00;84.80;2.60;359.00;30.20;44.30;754.60;-;1021.30;-;3093.50;-;-;-;-;-;-
CRM;202305281620;23.60;0.00;10.00;420.00;41.10;9.60;72.00;14.00;28.10;963.20;1011.70;1014.00;-;-;-;-;-;-;-;-
DAV;202305281620;13.40;0.00;0.00;126.00;55.30;4.60;2.00;10.80;18.00;840.40;-;1018.80;1499.80;-;-;-;-;-;-;-
DEM;202305281620;24.00;0.00;10.00;405.00;40.00;9.60;38.00;16.90;23.40;962.90;1012.30;1014.70;-;-;-;-;-;-;-;-
DIS;202305281620;18.80;0.00;10.00;377.00;41.90;5.60;60.00;9.00;23.00;880.30;-;1016.60;1498.40;-;-;-;-;-;-;-
EBK;202305281620;22.50;0.00;10.00;386.00;36.80;7.00;5.00;10.80;21.60;942.90;-;1015.80;1518.00;-;-;-;-;-;-;-
EGH;202305281620;3.10;-;0.00;176.00;62.90;-3.30;345.00;46.10;62.30;717.20;-;1022.00;-;3089.70;-;-;-;-;-;-
EGO;202305281620;22.70;0.00;10.00;409.00;42.00;9.10;68.00;15.80;26.30;953.70;1012.30;1015.00;-;-;-;-;-;-;-;-
EIN;202305281620;19.40;0.00;10.00;402.00;45.50;7.30;41.00;13.70;23.00;911.60;-;1016.70;1509.90;-;-;-;-;-;-;-
ELM;202305281620;19.30;0.00;0.00;185.00;49.00;8.30;74.00;4.30;8.60;906.20;-;1016.50;1506.10;-;-;-;-;-;-;-
ENG;202305281620;19.70;0.00;10.00;479.00;40.80;6.00;229.00;15.50;25.90;898.20;-;1017.10;1509.90;-;-;-;-;-;-;-
EVI;202305281620;23.30;0.00;0.00;123.00;49.90;12.30;315.00;10.10;18.40;956.10;1010.20;1012.80;-;-;-;-;-;-;-;-
EVO;202305281620;10.80;0.00;0.00;232.00;59.60;3.30;165.00;18.70;29.90;817.40;-;1019.70;1501.20;-;-;-;-;-;-;-
FAH;202305281620;22.00;0.00;10.00;463.00;46.20;9.90;59.00;11.50;25.20;945.90;1012.80;1015.80;-;-;-;-;-;-;-;-
FLU;202305281620;19.90;0.00;-;-;38.00;5.20;7.00;20.50;30.60;-;-;-;-;-;-;-;-;-;-;-
GRA;202305281620;22.80;0.00;10.00;427.00;35.50;6.80;28.00;25.60;37.80;938.60;-;1014.50;1507.30;-;-;-;-;-;-;-
FRU;202305281620;22.10;0.00;5.00;243.00;40.50;8.10;38.00;11.90;26.60;-;-;-;-;-;-;-;-;-;-;-
GVE;202305281620;23.00;0.00;0.00;186.00;57.20;14.10;294.00;3.60;8.60;964.70;1011.20;1013.30;-;-;-;-;-;-;-;-
GES;202305281620;22.90;0.00;-;-;40.30;8.70;337.00;9.70;19.40;-;-;-;-;-;-;-;-;-;-;-
GIH;202305281620;23.70;0.00;10.00;391.00;42.60;10.20;49.00;8.60;20.20;959.10;1012.00;1014.60;-;-;-;-;-;-;-;-
GLA;202305281620;23.10;0.00;7.00;351.00;40.30;8.90;306.00;15.50;24.50;953.80;1011.80;1014.60;-;-;-;-;-;-;-;-
GOR;202305281620;2.10;-;0.00;264.00;82.10;-0.60;117.00;11.90;18.40;696.90;-;1023.40;-;3095.60;-;-;-;-;-;-
GRE;202305281620;23.50;0.00;10.00;413.00;39.30;8.90;83.00;20.90;32.00;963.70;1012.00;1014.30;-;-;-;-;-;-;-;-
GRH;202305281620;10.70;0.00;8.00;436.00;64.40;4.30;337.00;8.60;19.40;804.80;-;1020.60;1503.20;-;-;-;-;-;-;-
GRO;202305281620;24.20;0.00;10.00;407.00;57.90;15.40;157.00;6.10;10.10;974.00;1010.60;1012.30;-;-;-;-;-;-;-;-
GRC;202305281620;17.00;0.00;4.00;273.00;37.60;2.40;-;-;-;837.90;-;1017.10;1483.30;-;-;-;-;-;-;-
GOS;202305281620;19.10;0.00;-;-;41.60;5.80;336.00;11.50;19.40;906.40;-;1015.80;1500.30;-;-;-;-;-;-;-
GOE;202305281620;24.10;0.00;10.00;422.00;38.80;9.20;67.00;13.30;24.50;969.40;1012.40;1014.50;-;-;-;-;-;-;-;-
GUE;202305281620;9.10;0.00;10.00;438.00;59.30;1.60;354.00;20.20;34.20;773.20;-;1021.10;1494.90;-;-;-;-;-;-;-
GUT;202305281620;23.40;0.00;10.00;388.00;36.20;7.60;47.00;15.80;24.80;963.50;1013.20;1015.50;-;-;-;-;-;-;-;-
HLL;202305281620;24.00;0.00;10.00;419.00;33.90;7.10;95.00;18.70;28.10;965.50;1012.70;1015.00;-;-;-;-;-;-;-;-
HOE;202305281620;17.10;0.00;10.00;403.00;47.00;5.70;72.00;6.50;31.00;888.40;-;1017.90;1509.70;-;-;-;-;-;-;-
ILZ;202305281620;21.50;0.00;7.00;269.00;41.40;7.80;-;-;-;933.30;-;1014.60;1502.50;-;-;-;-;-;-;-
INT;202305281620;21.90;0.00;5.00;309.00;45.20;9.50;192.00;17.30;28.10;946.60;1011.40;1014.30;-;-;-;-;-;-;-;-
JUN;202305281620;-2.00;-;0.00;192.00;91.30;-3.20;160.00;11.90;16.20;659.70;-;1025.40;-;3101.40;-;-;-;-;-;-
KOP;202305281620;23.80;0.00;10.00;410.00;35.60;7.70;60.00;16.90;26.60;957.80;1012.20;1014.90;-;-;-;-;-;-;-;-
BRL;202305281620;18.00;0.00;5.00;282.00;44.60;5.80;105.00;17.60;31.70;896.40;-;1016.80;1503.80;-;-;-;-;-;-;-
CDF;202305281620;19.30;0.00;10.00;431.00;41.40;5.90;44.00;20.50;33.50;899.80;-;1016.60;1505.80;-;-;-;-;-;-;-
DOL;202305281620;12.90;0.00;8.00;363.00;61.40;5.70;87.00;20.20;28.80;832.80;-;1018.90;1498.70;-;-;-;-;-;-;-
LAC;202305281620;23.30;0.00;-;-;40.00;9.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
LAG;202305281620;21.90;0.00;10.00;422.00;37.10;6.60;102.00;12.60;25.20;929.30;-;1015.80;1512.90;-;-;-;-;-;-;-
MLS;202305281620;12.20;0.00;10.00;447.00;59.30;4.50;17.00;17.30;28.80;802.90;-;1020.00;1494.80;-;-;-;-;-;-;-
LEI;202305281620;24.60;0.00;10.00;398.00;36.80;8.90;80.00;12.60;24.50;973.90;1012.50;1014.40;-;-;-;-;-;-;-;-
ATT;202305281620;4.60;-;0.00;177.00;65.70;-1.30;60.00;12.20;20.20;731.90;-;1022.30;-;3097.30;-;-;-;-;-;-
CHB;202305281620;18.40;0.00;-;-;47.70;7.10;54.00;14.00;23.80;896.80;-;1016.60;1503.30;-;-;-;-;-;-;-
DIA;202305281620;3.90;-;0.00;224.00;82.60;1.20;31.00;4.30;11.50;711.60;-;1023.20;-;3098.50;-;-;-;-;-;-
MAR;202305281620;17.50;0.00;-;-;64.90;10.80;277.00;2.50;4.70;-;-;-;-;-;-;-;-;-;-;-
OTL;202305281620;24.00;0.00;10.00;403.00;49.50;12.80;210.00;6.50;14.00;968.80;1010.90;1012.90;-;-;-;-;-;-;-;-
LUG;202305281620;22.90;0.00;0.00;100.00;58.50;14.30;100.00;28.10;46.10;977.40;1011.60;1013.00;-;-;-;-;-;-;-;-
LUZ;202305281620;24.30;0.00;10.00;398.00;34.70;7.70;31.00;14.00;21.20;961.00;1012.00;1014.60;-;-;-;-;-;-;-;-
LAE;202305281620;19.40;-;10.00;400.00;43.70;6.70;33.00;17.60;32.00;918.80;-;1016.60;1510.50;-;-;-;-;-;-;-
MAG;202305281620;24.40;0.00;4.00;233.00;48.20;12.70;271.00;14.00;21.60;987.80;1011.10;1012.10;-;-;-;-;-;-;-;-
MAS;202305281620;22.40;0.00;-;-;38.50;7.60;8.00;19.10;37.10;-;-;-;-;-;-;-;-;-;-;-
MAH;202305281620;24.40;0.00;10.00;428.00;34.00;7.50;43.00;19.10;28.10;962.40;1011.30;1013.80;-;-;-;-;-;-;-;-
MTR;202305281620;9.40;-;0.00;67.00;62.40;2.60;307.00;6.80;10.40;782.20;-;1020.50;1494.50;-;-;-;-;-;-;-
MER;202305281620;23.50;0.00;10.00;428.00;33.50;6.50;313.00;18.00;40.70;945.40;1010.90;1014.30;-;-;-;-;-;-;-;-
MOB;202305281620;22.70;0.00;-;-;38.90;8.00;169.00;2.90;6.80;917.00;-;1014.00;1496.10;-;-;-;-;-;-;-
MVE;202305281620;18.00;0.00;10.00;474.00;41.60;4.80;334.00;7.60;20.20;856.50;-;1016.80;1489.50;-;-;-;-;-;-;-
GEN;202305281620;10.00;5.20;0.00;65.00;93.80;9.00;121.00;28.10;37.40;839.50;-;1018.40;1497.70;-;-;-;-;-;-;-
MRP;202305281620;3.60;-;8.00;358.00;67.90;-1.80;119.00;16.60;25.20;718.10;-;1022.40;-;3094.10;-;-;-;-;-;-
MOA;202305281620;24.10;0.00;9.00;427.00;38.50;9.10;15.00;13.30;24.50;961.60;1012.50;1015.00;-;-;-;-;-;-;-;-
MTE;202305281620;15.60;0.00;0.00;162.00;42.40;2.90;245.00;3.60;12.20;841.00;-;1017.70;1490.40;-;-;-;-;-;-;-
MOE;202305281620;22.80;0.00;8.00;345.00;47.00;10.90;116.00;15.80;23.40;973.70;1012.70;1014.40;-;-;-;-;-;-;-;-
MUB;202305281620;23.40;0.00;10.00;452.00;35.50;7.30;59.00;14.00;26.60;957.70;1011.60;1014.20;-;-;-;-;-;-;-;-
NAS;202305281620;7.60;-;4.00;350.00;57.80;-0.20;347.00;17.30;22.30;764.30;-;1021.10;-;3099.90;-;-;-;-;-;-
NAP;202305281620;15.40;0.00;9.00;406.00;53.00;5.90;6.00;13.00;40.30;860.00;-;1018.50;1504.50;-;-;-;-;-;-;-
NEU;202305281620;23.30;0.00;10.00;409.00;34.80;6.90;81.00;15.80;26.60;957.20;1011.60;1014.20;-;-;-;-;-;-;-;-
CGI;202305281620;23.10;0.00;4.00;274.00;52.90;13.00;315.00;1.10;3.60;959.40;1011.00;1013.40;-;-;-;-;-;-;-;-
OBR;202305281620;24.00;0.00;-;-;37.70;8.70;356.00;15.10;24.50;966.70;1012.80;1015.00;-;-;-;-;-;-;-;-
AEG;202305281620;-;-;-;-;-;-;10.00;9.00;23.00;-;-;-;-;-;-;-;-;-;-;-
ORO;202305281620;21.70;0.00;10.00;419.00;33.30;4.90;16.00;23.80;31.30;919.20;-;1015.10;1503.50;-;-;-;-;-;-;-
BEH;202305281620;8.80;0.00;7.00;380.00;64.10;2.40;149.00;19.10;23.40;775.70;-;1020.90;1496.10;-;-;-;-;-;-;-
PAY;202305281620;23.70;0.00;10.00;414.00;32.70;6.40;42.00;15.50;29.50;956.40;1011.30;1014.00;-;-;-;-;-;-;-;-
PIL;202305281620;8.50;0.00;4.00;251.00;65.80;2.50;43.00;19.40;28.10;791.00;-;1020.90;1504.20;-;-;-;-;-;-;-
PIO;202305281620;19.50;0.00;10.00;472.00;55.30;10.30;90.00;15.80;25.20;901.30;-;1015.00;1492.80;-;-;-;-;-;-;-
COV;202305281620;0.60;0.00;3.00;394.00;80.30;-2.40;24.00;5.00;10.80;682.30;-;1024.00;-;3096.10;-;-;-;-;-;-
PMA;202305281620;3.70;0.00;0.00;151.00;87.00;1.70;335.00;22.00;27.00;737.70;-;1021.90;-;3093.90;-;-;-;-;-;-
PLF;202305281620;19.10;0.00;10.00;472.00;37.60;4.30;41.00;11.50;24.50;896.90;-;1016.50;1503.30;-;-;-;-;-;-;-
ROB;202305281620;18.00;0.00;9.00;423.00;62.20;10.70;250.00;3.20;5.80;892.90;-;1016.30;1499.30;-;-;-;-;-;-;-
PUY;202305281620;25.40;0.00;10.00;428.00;30.30;6.70;30.00;8.60;22.30;959.50;1010.40;1013.20;-;-;-;-;-;-;-;-
QUI;202305281620;-;-;-;-;-;-;89.00;7.90;11.90;964.80;-;1014.30;-;-;-;-;-;-;-;-
ROE;202305281620;12.10;0.00;10.00;333.00;65.40;5.80;212.00;4.70;9.00;810.10;-;1019.10;1491.30;-;-;-;-;-;-;-
RUE;202305281620;22.30;0.00;10.00;420.00;41.10;8.50;86.00;16.60;27.00;944.00;-;1015.60;1516.00;-;-;-;-;-;-;-
SBE;202305281620;13.90;0.00;3.00;315.00;66.30;7.70;189.00;7.60;15.80;835.50;-;1018.40;1494.60;-;-;-;-;-;-;-
HAI;202305281620;21.90;0.00;10.00;389.00;35.90;6.10;49.00;17.60;24.80;933.20;-;1017.00;1523.40;-;-;-;-;-;-;-
SAM;202305281620;15.00;0.00;8.00;373.00;37.20;0.50;36.00;3.60;7.90;828.00;-;1018.00;1487.10;-;-;-;-;-;-;-
SAG;202305281620;21.40;0.00;-;-;39.10;6.90;42.00;10.40;20.90;924.30;-;1016.00;1511.80;-;-;-;-;-;-;-
SHA;202305281620;24.10;0.00;10.00;409.00;30.40;5.60;69.00;21.60;37.40;963.50;1012.90;1015.30;-;-;-;-;-;-;-;-
SRS;202305281620;21.80;0.00;-;-;49.50;10.80;287.00;11.20;19.80;-;-;-;-;-;-;-;-;-;-;-
SCM;202305281620;-;-;-;-;-;-;70.00;12.60;28.10;966.50;-;1014.70;-;-;-;-;-;-;-;-
SPF;202305281620;21.60;0.00;10.00;437.00;34.50;5.30;18.00;21.20;32.00;929.40;-;1016.00;1513.50;-;-;-;-;-;-;-
SCU;202305281620;16.50;0.00;2.00;297.00;44.40;4.30;65.00;22.30;36.00;869.40;-;1017.20;1497.20;-;-;-;-;-;-;-
SIA;202305281620;13.80;0.00;7.00;376.00;43.30;1.50;302.00;6.10;11.90;818.90;-;1018.60;1489.20;-;-;-;-;-;-;-
SIM;202305281620;14.20;0.00;0.00;225.00;77.80;10.40;131.00;16.90;26.30;852.10;-;1017.60;1493.90;-;-;-;-;-;-;-
SIO;202305281620;26.60;0.00;10.00;485.00;30.50;7.90;188.00;13.30;23.40;955.20;1008.60;1011.80;-;-;-;-;-;-;-;-
PRE;202305281620;-;-;-;-;-;-;36.00;13.70;25.60;-;-;-;-;-;-;-;-;-;-;-
STC;202305281620;-;-;10.00;455.00;-;-;-;-;-;-;-;-;-;-;345.00;18.70;25.20;21.00;43.40;8.10
STG;202305281620;21.00;0.00;10.00;379.00;41.70;7.50;27.00;14.00;21.60;926.60;-;1016.80;1518.00;-;-;-;-;-;-;-
SMM;202305281620;16.40;0.00;0.00;122.00;56.00;7.60;94.00;4.30;5.80;860.60;-;1017.00;1492.50;-;-;-;-;-;-;-
SBO;202305281620;18.50;0.10;0.00;12.00;61.00;10.80;142.00;11.20;23.80;972.50;1013.20;1014.20;-;-;-;-;-;-;-;-
STK;202305281620;-;-;-;-;-;-;46.00;23.40;29.50;968.30;-;1015.30;-;-;-;-;-;-;-;-
SAE;202305281620;4.20;0.00;0.00;466.00;93.60;3.30;48.00;13.00;21.20;754.60;-;1022.50;-;3101.90;-;-;-;-;-;-
THU;202305281620;24.20;0.00;10.00;414.00;32.80;6.80;36.00;9.00;18.70;947.50;1010.90;1014.30;-;-;-;-;-;-;-;-
TIT;202305281620;1.00;-;10.00;474.00;82.80;-1.60;17.00;7.60;10.80;700.30;-;1024.00;-;3101.30;-;-;-;-;-;-
UEB;202305281620;-;-;10.00;403.00;-;-;-;-;-;-;-;-;-;-;71.00;34.20;40.30;18.00;39.40;4.00
ULR;202305281620;18.00;0.00;10.00;459.00;44.20;5.60;65.00;20.90;37.10;864.60;-;1016.80;1493.00;-;-;-;-;-;-;-
VAD;202305281620;23.50;0.00;10.00;370.00;40.50;9.30;337.00;12.20;26.30;961.10;1012.60;1015.10;-;-;-;-;-;-;-;-
VAB;202305281620;13.40;0.00;7.00;421.00;59.60;5.70;340.00;29.50;45.40;843.10;-;1018.70;1500.50;-;-;-;-;-;-;-
VLS;202305281620;18.00;0.00;3.00;257.00;45.30;6.00;17.00;7.20;22.00;-;-;-;-;-;-;-;-;-;-;-
VEV;202305281620;26.00;0.00;10.00;410.00;27.00;5.60;23.00;7.20;16.90;-;-;-;-;-;-;-;-;-;-;-
VIO;202305281620;17.70;0.00;3.00;230.00;64.90;11.00;250.00;9.40;18.70;891.50;-;1016.00;1495.90;-;-;-;-;-;-;-
VIT;202305281620;21.40;0.00;-;-;35.40;5.50;29.00;20.90;27.40;-;-;-;-;-;-;-;-;-;-;-
VIS;202305281620;24.50;0.00;10.00;370.00;33.90;7.60;266.00;19.80;28.80;937.30;-;1011.90;1490.10;-;-;-;-;-;-;-
WFJ;202305281620;2.80;0.00;0.00;130.00;97.50;2.40;327.00;25.90;30.20;737.60;-;1022.30;-;3095.70;-;-;-;-;-;-
WYN;202305281620;24.50;0.00;10.00;407.00;37.20;8.90;62.00;19.10;27.70;964.60;1012.10;1014.50;-;-;-;-;-;-;-;-
WAE;202305281620;23.30;0.00;10.00;416.00;44.20;10.40;51.00;12.20;23.80;957.70;1012.30;1014.90;-;-;-;-;-;-;-;-
PSI;202305281620;25.60;0.00;10.00;390.00;33.20;8.20;-;-;-;975.10;1012.80;1014.80;-;-;85.00;19.10;30.60;24.30;32.70;-
ZER;202305281620;14.40;0.00;0.00;162.00;48.40;3.70;195.00;14.40;26.30;835.00;-;1017.80;1488.90;-;-;-;-;-;-;-
REH;202305281620;23.60;0.00;10.00;405.00;34.20;6.90;65.00;13.30;24.80;962.70;1012.70;1015.10;-;-;-;-;-;-;-;-
SMA;202305281620;22.50;0.00;10.00;400.00;37.80;7.40;64.00;11.20;27.40;950.10;1012.50;1015.40;-;-;-;-;-;20.50;37.00;5.30
KLO;202305281620;23.60;0.00;10.00;384.00;34.50;7.00;50.00;23.80;33.50;964.70;1012.90;1015.10;-;-;-;-;-;-;-;-
PFA;202305281620;22.60;0.00;10.00;379.00;39.50;8.10;55.00;17.30;31.00;952.30;1012.60;1015.40;-;-;-;-;-;-;-;-
