Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
COY;202305291510;22.50;0.00;-;-;32.30;5.10;71.00;24.50;38.90;-;-;-;-;-;-;-;-;-;-;-
CMA;202305291510;6.00;-;10.00;633.00;75.00;1.90;12.00;34.20;47.90;755.60;-;1022.60;-;3106.70;-;-;-;-;-;-
CRM;202305291510;24.60;0.00;10.00;618.00;33.90;7.70;74.00;21.60;37.40;964.40;1012.80;1015.20;-;-;-;-;-;-;-;-
DAV;202305291510;16.40;0.00;10.00;672.00;46.50;4.90;9.00;16.60;28.10;840.80;-;1019.20;1502.80;-;-;-;-;-;-;-
DEM;202305291510;25.60;0.00;10.00;614.00;25.50;4.40;68.00;18.40;31.00;964.10;1013.30;1015.90;-;-;-;-;-;-;-;-
DIS;202305291510;20.00;0.00;3.00;253.00;39.10;5.70;80.00;7.90;16.60;880.90;-;1017.30;1505.50;-;-;-;-;-;-;-
EBK;202305291510;22.90;0.00;10.00;597.00;35.00;6.60;58.00;9.40;27.00;944.20;-;1017.20;1531.10;-;-;-;-;-;-;-
EGH;202305291510;4.90;-;7.00;688.00;66.20;-0.90;94.00;4.00;11.50;718.90;-;1024.20;-;3110.30;-;-;-;-;-;-
EGO;202305291510;23.50;0.00;10.00;606.00;33.20;6.40;60.00;22.70;40.00;955.10;1013.60;1016.50;-;-;-;-;-;-;-;-
EIN;202305291510;20.30;0.00;10.00;644.00;44.20;7.70;29.00;18.00;27.70;912.90;-;1018.10;1524.00;-;-;-;-;-;-;-
ELM;202305291510;20.10;0.00;0.00;227.00;47.60;8.60;320.00;5.00;11.90;906.80;-;1017.10;1513.30;-;-;-;-;-;-;-
ENG;202305291510;20.10;0.00;8.00;592.00;45.00;7.80;240.00;19.80;31.70;899.00;-;1018.00;1518.20;-;-;-;-;-;-;-
EVI;202305291510;25.20;0.00;7.00;496.00;42.80;11.70;339.00;16.20;29.20;957.00;1010.70;1013.70;-;-;-;-;-;-;-;-
EVO;202305291510;15.40;0.00;3.00;315.00;48.80;4.70;276.00;4.30;9.00;817.10;-;1019.40;1492.50;-;-;-;-;-;-;-
FAH;202305291510;22.90;0.00;10.00;675.00;37.60;7.70;49.00;14.40;29.50;947.20;1014.00;1017.20;-;-;-;-;-;-;-;-
FLU;202305291510;20.60;0.00;-;-;39.80;6.50;5.00;22.30;33.10;-;-;-;-;-;-;-;-;-;-;-
GRA;202305291510;23.20;0.00;10.00;659.00;36.70;7.60;54.00;28.80;42.10;939.50;-;1015.50;1516.80;-;-;-;-;-;-;-
FRU;202305291510;23.30;0.00;10.00;688.00;42.40;9.80;16.00;16.60;27.70;-;-;-;-;-;-;-;-;-;-;-
GVE;202305291510;25.50;0.00;10.00;623.00;32.50;7.80;36.00;23.00;34.60;965.30;1011.40;1013.90;-;-;-;-;-;-;-;-
GES;202305291510;24.30;0.00;-;-;38.80;9.40;16.00;10.10;20.50;-;-;-;-;-;-;-;-;-;-;-
GIH;202305291510;23.50;0.00;1.00;270.00;45.20;11.00;46.00;12.20;27.40;960.20;1013.20;1015.80;-;-;-;-;-;-;-;-
GLA;202305291510;23.30;0.00;0.00;217.00;39.70;8.80;296.00;21.20;33.50;954.80;1012.80;1015.60;-;-;-;-;-;-;-;-
GOR;202305291510;3.40;-;0.00;201.00;60.00;-3.60;109.00;11.90;19.10;697.80;-;1024.70;-;3105.90;-;-;-;-;-;-
GRE;202305291510;24.80;0.00;10.00;632.00;31.90;7.00;55.00;25.60;38.90;965.00;1013.10;1015.60;-;-;-;-;-;-;-;-
GRH;202305291510;11.40;0.00;10.00;706.00;67.70;5.60;359.00;18.00;33.50;805.50;-;1021.40;1509.40;-;-;-;-;-;-;-
GRO;202305291510;23.50;0.00;10.00;625.00;68.00;17.30;295.00;3.20;5.80;976.30;1013.10;1014.70;-;-;-;-;-;-;-;-
GRC;202305291510;19.10;0.00;10.00;680.00;32.10;2.10;-;-;-;838.70;-;1018.00;1490.60;-;-;-;-;-;-;-
GOS;202305291510;21.10;0.00;-;-;43.70;8.30;1.00;22.30;38.20;907.10;-;1016.60;1510.90;-;-;-;-;-;-;-
GOE;202305291510;25.10;0.00;10.00;609.00;30.60;6.60;58.00;18.40;28.80;970.80;1013.70;1015.90;-;-;-;-;-;-;-;-
GUE;202305291510;9.10;0.00;6.00;413.00;72.70;4.50;336.00;30.60;46.10;774.10;-;1022.20;1504.70;-;-;-;-;-;-;-
GUT;202305291510;24.00;0.00;10.00;595.00;33.40;6.90;43.00;18.40;31.70;964.80;1014.40;1016.80;-;-;-;-;-;-;-;-
HLL;202305291510;24.80;0.00;10.00;633.00;25.00;3.50;88.00;21.20;32.40;967.10;1014.30;1016.70;-;-;-;-;-;-;-;-
HOE;202305291510;18.20;0.00;10.00;619.00;46.70;6.60;56.00;7.90;20.20;889.70;-;1019.40;1523.70;-;-;-;-;-;-;-
ILZ;202305291510;24.50;0.00;8.00;494.00;32.80;7.10;-;-;-;933.80;-;1015.10;1515.90;-;-;-;-;-;-;-
INT;202305291510;25.10;0.00;10.00;634.00;36.30;9.10;39.00;17.30;24.80;947.20;1011.20;1014.90;-;-;-;-;-;-;-;-
JUN;202305291510;-0.60;-;10.00;732.00;77.10;-4.10;158.00;5.80;11.50;660.70;-;1026.80;-;3111.20;-;-;-;-;-;-
KOP;202305291510;24.40;0.00;10.00;627.00;28.40;4.90;55.00;24.10;51.10;959.10;1013.50;1016.30;-;-;-;-;-;-;-;-
BRL;202305291510;19.90;0.00;10.00;643.00;42.00;6.60;57.00;27.00;41.40;897.50;-;1018.00;1517.40;-;-;-;-;-;-;-
CDF;202305291510;20.00;0.00;10.00;647.00;38.80;5.60;39.00;23.80;35.30;901.00;-;1018.00;1518.40;-;-;-;-;-;-;-
DOL;202305291510;13.60;0.00;10.00;665.00;45.50;2.10;79.00;36.00;50.80;833.00;-;1019.20;1500.30;-;-;-;-;-;-;-
LAC;202305291510;23.90;0.00;-;-;38.40;8.90;-;-;-;-;-;-;-;-;-;-;-;-;-;-
LAG;202305291510;22.40;0.00;10.00;618.00;35.80;6.50;101.00;10.80;33.50;930.50;-;1017.10;1525.30;-;-;-;-;-;-;-
MLS;202305291510;12.20;0.00;10.00;655.00;66.00;6.00;18.00;24.80;42.80;803.50;-;1020.70;1501.20;-;-;-;-;-;-;-
LEI;202305291510;25.30;0.00;10.00;620.00;27.30;5.10;90.00;15.50;26.30;975.60;1014.20;1016.20;-;-;-;-;-;-;-;-
ATT;202305291510;5.90;-;0.00;165.00;84.30;3.50;26.00;2.90;10.40;732.60;-;1023.20;-;3106.80;-;-;-;-;-;-
CHB;202305291510;19.10;0.00;-;-;36.90;4.00;41.00;32.00;50.80;897.60;-;1017.50;1512.00;-;-;-;-;-;-;-
DIA;202305291510;3.90;-;0.00;57.00;89.70;2.40;24.00;10.80;18.40;712.30;-;1024.10;-;3106.40;-;-;-;-;-;-
MAR;202305291510;19.80;0.00;-;-;54.30;10.30;51.00;5.80;15.50;-;-;-;-;-;-;-;-;-;-;-
OTL;202305291510;23.40;0.00;10.00;634.00;46.80;11.40;227.00;9.00;16.60;970.80;1013.10;1015.00;-;-;-;-;-;-;-;-
LUG;202305291510;23.40;0.00;10.00;594.00;48.50;11.90;193.00;5.00;13.00;979.30;1013.50;1015.00;-;-;-;-;-;-;-;-
LUZ;202305291510;25.30;0.00;9.00;564.00;33.40;8.10;23.00;23.40;33.50;962.40;1013.30;1016.10;-;-;-;-;-;-;-;-
LAE;202305291510;19.70;-;10.00;617.00;35.50;4.00;26.00;25.20;39.20;920.20;-;1018.10;1524.10;-;-;-;-;-;-;-
MAG;202305291510;24.80;0.00;10.00;600.00;49.60;13.60;266.00;12.20;21.20;989.90;1013.20;1014.30;-;-;-;-;-;-;-;-
MAS;202305291510;22.90;0.00;-;-;40.20;8.70;6.00;25.20;43.20;-;-;-;-;-;-;-;-;-;-;-
MAH;202305291510;25.00;0.00;10.00;642.00;34.30;8.20;42.00;29.50;43.20;963.30;1012.10;1014.70;-;-;-;-;-;-;-;-
MTR;202305291510;9.40;-;5.00;590.00;75.30;5.30;188.00;6.10;15.50;783.50;-;1022.10;1508.50;-;-;-;-;-;-;-
MER;202305291510;23.10;0.00;0.00;142.00;37.80;7.90;270.00;17.30;37.10;946.30;1012.00;1015.20;-;-;-;-;-;-;-;-
MOB;202305291510;22.80;0.00;-;-;40.60;8.70;316.00;11.90;20.90;917.50;-;1014.50;1501.00;-;-;-;-;-;-;-
MVE;202305291510;18.80;0.00;8.00;567.00;41.70;5.50;247.00;12.20;20.50;856.90;-;1017.20;1493.70;-;-;-;-;-;-;-
GEN;202305291510;13.60;0.00;2.00;328.00;76.30;9.50;215.00;2.90;8.60;841.30;-;1020.50;1514.40;-;-;-;-;-;-;-
MRP;202305291510;6.70;-;10.00;738.00;45.50;-4.20;129.00;4.30;8.30;719.00;-;1023.60;-;3106.70;-;-;-;-;-;-
MOA;202305291510;24.60;0.00;10.00;606.00;32.40;7.00;19.00;21.60;33.80;962.90;1013.80;1016.40;-;-;-;-;-;-;-;-
MTE;202305291510;18.00;0.00;3.00;320.00;33.80;1.80;358.00;9.40;18.00;841.20;-;1017.90;1491.60;-;-;-;-;-;-;-
MOE;202305291510;25.00;0.00;10.00;628.00;26.90;4.70;95.00;20.20;32.00;975.40;1014.20;1016.10;-;-;-;-;-;-;-;-
MUB;202305291510;24.20;0.00;10.00;653.00;33.30;7.10;51.00;14.00;27.00;958.90;1012.80;1015.50;-;-;-;-;-;-;-;-
NAS;202305291510;9.70;-;10.00;745.00;45.50;-1.50;8.00;28.40;38.20;765.00;-;1022.00;-;3113.00;-;-;-;-;-;-
NAP;202305291510;16.80;0.00;10.00;629.00;50.00;6.30;345.00;15.50;34.20;861.10;-;1019.80;1515.90;-;-;-;-;-;-;-
NEU;202305291510;24.80;0.00;10.00;626.00;26.70;4.40;76.00;25.90;43.60;958.30;1012.50;1015.40;-;-;-;-;-;-;-;-
CGI;202305291510;24.80;0.00;10.00;626.00;33.30;7.60;35.00;23.80;35.60;960.10;1011.40;1014.10;-;-;-;-;-;-;-;-
OBR;202305291510;24.80;0.00;-;-;35.40;8.50;357.00;21.20;33.10;967.50;1013.50;1015.90;-;-;-;-;-;-;-;-
AEG;202305291510;-;-;-;-;-;-;21.00;11.20;24.80;-;-;-;-;-;-;-;-;-;-;-
ORO;202305291510;22.10;0.00;10.00;600.00;39.50;7.70;27.00;33.10;47.20;919.80;-;1015.70;1510.10;-;-;-;-;-;-;-
BEH;202305291510;10.00;0.00;5.00;580.00;65.60;3.90;193.00;6.50;10.80;776.70;-;1022.20;1503.60;-;-;-;-;-;-;-
PAY;202305291510;24.60;0.00;10.00;624.00;31.40;6.50;48.00;21.20;34.90;957.40;1012.20;1015.00;-;-;-;-;-;-;-;-
PIL;202305291510;10.00;0.00;8.00;637.00;64.80;3.70;31.00;28.40;39.60;792.10;-;1022.30;1512.60;-;-;-;-;-;-;-
PIO;202305291510;19.70;0.00;7.00;476.00;52.70;9.80;114.00;18.00;26.30;902.80;-;1016.60;1507.30;-;-;-;-;-;-;-
COV;202305291510;0.30;0.00;0.00;136.00;89.10;-1.30;328.00;9.00;15.10;683.30;-;1025.40;-;3108.20;-;-;-;-;-;-
PMA;202305291510;5.10;0.00;0.00;187.00;75.30;1.10;319.00;8.60;16.60;738.90;-;1023.50;-;3109.30;-;-;-;-;-;-
PLF;202305291510;19.60;0.00;10.00;654.00;43.20;6.80;51.00;18.70;33.50;897.80;-;1017.50;1512.70;-;-;-;-;-;-;-
ROB;202305291510;18.40;0.00;8.00;597.00;60.60;10.70;220.00;11.50;20.20;894.20;-;1017.80;1512.20;-;-;-;-;-;-;-
PUY;202305291510;25.70;0.00;10.00;617.00;33.40;8.40;40.00;13.30;31.30;960.20;1011.10;1013.90;-;-;-;-;-;-;-;-
QUI;202305291510;-;-;-;-;-;-;259.00;4.70;6.50;965.50;-;1015.10;-;-;-;-;-;-;-;-
ROE;202305291510;12.50;0.00;9.00;683.00;63.70;5.80;167.00;7.20;12.60;811.40;-;1020.70;1504.30;-;-;-;-;-;-;-
RUE;202305291510;23.20;0.00;10.00;627.00;30.20;4.80;54.00;22.00;37.80;945.60;-;1017.30;1533.40;-;-;-;-;-;-;-
SBE;202305291510;10.40;0.90;0.00;21.00;90.50;8.90;125.00;3.60;7.60;837.60;-;1020.80;1517.40;-;-;-;-;-;-;-
HAI;202305291510;22.90;0.00;10.00;593.00;33.20;5.90;49.00;21.60;36.40;934.50;-;1018.30;1538.20;-;-;-;-;-;-;-
SAM;202305291510;12.80;0.00;0.00;181.00;62.70;5.90;184.00;18.00;24.80;829.10;-;1019.30;1500.10;-;-;-;-;-;-;-
SAG;202305291510;22.10;0.00;-;-;39.00;7.50;56.00;16.90;29.20;925.60;-;1017.40;1525.60;-;-;-;-;-;-;-
SHA;202305291510;24.90;0.00;10.00;622.00;21.50;1.40;64.00;23.80;43.60;965.10;1014.40;1017.00;-;-;-;-;-;-;-;-
SRS;202305291510;23.70;0.00;-;-;41.30;9.80;278.00;16.20;30.60;-;-;-;-;-;-;-;-;-;-;-
SCM;202305291510;-;-;-;-;-;-;66.00;19.10;37.10;967.80;-;1016.00;-;-;-;-;-;-;-;-
SPF;202305291510;22.50;0.00;10.00;630.00;34.80;6.20;23.00;28.40;43.90;930.50;-;1017.20;1526.20;-;-;-;-;-;-;-
SCU;202305291510;18.60;0.00;0.00;229.00;49.10;7.70;44.00;9.70;16.20;869.40;-;1017.20;1498.70;-;-;-;-;-;-;-
SIA;202305291510;10.80;0.30;0.00;128.00;79.00;7.30;260.00;14.80;24.50;820.30;-;1020.30;1507.00;-;-;-;-;-;-;-
SIM;202305291510;17.00;0.00;10.00;670.00;54.70;7.80;173.00;13.00;27.40;853.00;-;1018.60;1503.10;-;-;-;-;-;-;-
SIO;202305291510;26.80;0.00;10.00;638.00;36.10;10.50;248.00;27.70;38.50;955.20;1008.50;1011.80;-;-;-;-;-;-;-;-
PRE;202305291510;-;-;-;-;-;-;29.00;26.60;43.90;-;-;-;-;-;-;-;-;-;-;-
STC;202305291510;-;-;10.00;713.00;-;-;-;-;-;-;-;-;-;-;92.00;25.20;37.10;22.10;27.60;2.60
STG;202305291510;21.70;0.00;10.00;590.00;39.70;7.40;24.00;16.90;29.20;927.90;-;1018.20;1531.90;-;-;-;-;-;-;-
SMM;202305291510;18.80;0.00;7.00;499.00;42.40;5.80;33.00;12.60;20.20;861.20;-;1017.70;1499.40;-;-;-;-;-;-;-
SBO;202305291510;23.80;0.00;10.00;546.00;51.40;13.20;244.00;9.40;16.20;973.50;1013.40;1015.20;-;-;-;-;-;-;-;-
STK;202305291510;-;-;-;-;-;-;46.00;29.20;36.40;969.60;-;1016.70;-;-;-;-;-;-;-;-
SAE;202305291510;4.60;0.00;2.00;522.00;87.90;2.80;44.00;18.40;31.00;755.70;-;1023.90;-;3114.60;-;-;-;-;-;-
THU;202305291510;23.70;0.00;5.00;446.00;37.50;8.40;43.00;14.40;28.40;948.70;1012.30;1015.50;-;-;-;-;-;-;-;-
TIT;202305291510;0.90;-;3.00;569.00;98.40;0.70;351.00;6.10;13.70;701.40;-;1025.50;-;3113.90;-;-;-;-;-;-
UEB;202305291510;-;-;10.00;609.00;-;-;-;-;-;-;-;-;-;-;61.00;38.90;50.00;18.70;35.20;3.00
ULR;202305291510;20.50;0.00;10.00;726.00;40.40;6.60;45.00;13.00;23.00;865.30;-;1017.60;1501.30;-;-;-;-;-;-;-
VAD;202305291510;24.50;0.00;10.00;574.00;35.60;8.30;332.00;15.50;32.40;961.80;1013.20;1015.80;-;-;-;-;-;-;-;-
VAB;202305291510;14.70;0.00;10.00;636.00;56.70;6.20;331.00;25.20;38.50;843.90;-;1019.70;1508.30;-;-;-;-;-;-;-
VLS;202305291510;19.10;0.00;0.00;234.00;40.30;5.30;28.00;5.40;16.90;-;-;-;-;-;-;-;-;-;-;-
VEV;202305291510;26.40;0.00;10.00;633.00;32.40;8.60;353.00;8.60;21.20;-;-;-;-;-;-;-;-;-;-;-
VIO;202305291510;17.40;0.00;0.00;300.00;62.00;10.10;235.00;9.40;17.30;893.50;-;1018.30;1514.40;-;-;-;-;-;-;-
VIT;202305291510;21.80;0.00;-;-;38.50;7.10;49.00;28.10;43.60;-;-;-;-;-;-;-;-;-;-;-
VIS;202305291510;27.10;0.00;10.00;668.00;24.90;5.30;128.00;19.40;33.50;937.90;-;1012.50;1503.60;-;-;-;-;-;-;-
WFJ;202305291510;5.10;0.00;4.00;519.00;84.50;2.70;337.00;29.50;46.80;738.40;-;1023.30;-;3108.10;-;-;-;-;-;-
WYN;202305291510;25.20;0.00;10.00;633.00;29.60;6.20;63.00;24.10;33.50;966.00;1013.50;1016.00;-;-;-;-;-;-;-;-
WAE;202305291510;24.40;0.00;10.00;614.00;37.70;9.10;46.00;22.30;36.70;959.10;1013.60;1016.40;-;-;-;-;-;-;-;-
PSI;202305291510;26.80;0.00;10.00;604.00;22.90;3.90;-;-;-;976.70;1014.30;1016.50;-;-;51.00;25.20;40.00;24.80;22.50;-
ZER;202305291510;17.00;0.00;0.00;221.00;32.60;0.50;46.00;14.00;23.00;835.10;-;1017.90;1488.50;-;-;-;-;-;-;-
REH;202305291510;24.80;0.00;10.00;612.00;27.70;4.90;39.00;12.60;31.70;964.20;1014.10;1016.70;-;-;-;-;-;-;-;-
SMA;202305291510;24.10;0.00;10.00;610.00;28.00;4.50;38.00;15.10;32.80;951.50;1013.60;1016.90;-;-;-;-;-;21.50;32.10;4.20
KLO;202305291510;24.60;0.00;10.00;590.00;32.60;7.10;67.00;20.20;35.60;966.10;1014.10;1016.60;-;-;-;-;-;-;-;-
PFA;202305291510;23.40;0.00;10.00;590.00;34.60;6.90;36.00;24.80;38.90;953.70;1013.90;1016.90;-;-;-;-;-;-;-;-
