Station/Location;Date;tre200s0;rre150z0;sre000z0;gre000z0;ure200s0;tde200s0;dkl010z0;fu3010z0;fu3010z1;prestas0;pp0qffs0;pp0qnhs0;ppz850s0;ppz700s0;dv1towz0;fu3towz0;fu3towz1;ta1tows0;uretows0;tdetows0
DOL;202305291310;16.20;0.00;10.00;931.00;43.50;3.80;69.00;13.70;27.00;833.60;-;1019.90;1504.80;-;-;-;-;-;-;-
LAC;202305291310;24.20;0.00;-;-;41.20;10.20;-;-;-;-;-;-;-;-;-;-;-;-;-;-
LAG;202305291310;22.20;0.00;10.00;868.00;40.40;8.10;100.00;14.00;27.40;930.80;-;1017.40;1527.50;-;-;-;-;-;-;-
MLS;202305291310;12.70;0.00;8.00;783.00;67.00;6.70;10.00;14.80;31.30;803.70;-;1021.00;1502.40;-;-;-;-;-;-;-
LEI;202305291310;25.10;0.00;10.00;861.00;34.70;8.40;66.00;14.80;27.40;976.20;1014.90;1016.80;-;-;-;-;-;-;-;-
ATT;202305291310;5.60;-;1.00;620.00;78.50;2.20;225.00;4.70;10.80;732.70;-;1023.30;-;3107.50;-;-;-;-;-;-
CHB;202305291310;19.30;0.00;-;-;33.70;2.90;42.00;30.20;42.10;897.90;-;1017.80;1515.20;-;-;-;-;-;-;-
DIA;202305291310;5.70;-;10.00;1086.00;72.80;1.20;40.00;2.90;6.50;712.40;-;1024.20;-;3108.50;-;-;-;-;-;-
MAR;202305291310;21.20;0.00;-;-;52.90;11.20;92.00;8.60;27.40;-;-;-;-;-;-;-;-;-;-;-
OTL;202305291310;22.70;0.00;10.00;861.00;54.10;12.90;233.00;10.10;16.60;971.70;1014.20;1015.90;-;-;-;-;-;-;-;-
LUG;202305291310;22.50;0.00;10.00;847.00;60.60;14.50;191.00;10.80;16.20;980.30;1014.70;1016.00;-;-;-;-;-;-;-;-
LUZ;202305291310;24.80;0.00;10.00;845.00;38.80;9.80;21.00;18.40;24.80;962.70;1013.70;1016.40;-;-;-;-;-;-;-;-
LAE;202305291310;19.20;-;10.00;877.00;38.00;4.60;16.00;28.10;41.40;920.40;-;1018.30;1524.80;-;-;-;-;-;-;-
MAG;202305291310;24.70;0.00;10.00;854.00;55.70;15.30;265.00;11.90;21.20;990.80;1014.10;1015.20;-;-;-;-;-;-;-;-
MAS;202305291310;22.70;0.00;-;-;39.20;8.10;9.00;27.00;44.30;-;-;-;-;-;-;-;-;-;-;-
MAH;202305291310;24.80;0.00;10.00;911.00;34.50;8.10;41.00;31.70;45.70;963.90;1012.80;1015.30;-;-;-;-;-;-;-;-
MTR;202305291310;9.00;-;10.00;1009.00;84.50;6.50;159.00;6.50;13.30;783.70;-;1022.40;1511.60;-;-;-;-;-;-;-
MER;202305291310;23.20;0.00;10.00;896.00;40.80;9.20;325.00;28.40;49.30;946.70;1012.40;1015.70;-;-;-;-;-;-;-;-
MOB;202305291310;22.40;0.00;-;-;41.60;8.70;317.00;11.50;17.60;918.10;-;1015.20;1505.60;-;-;-;-;-;-;-
MVE;202305291310;19.70;0.00;10.00;939.00;39.10;5.40;226.00;10.80;18.70;857.20;-;1017.60;1497.00;-;-;-;-;-;-;-
GEN;202305291310;12.50;0.00;0.00;320.00;83.00;9.70;294.00;2.50;7.60;841.60;-;1020.80;1517.80;-;-;-;-;-;-;-
MRP;202305291310;6.20;-;8.00;989.00;49.00;-3.70;160.00;5.40;9.00;719.00;-;1023.60;-;3106.30;-;-;-;-;-;-
MOA;202305291310;25.00;0.00;10.00;874.00;34.70;8.40;47.00;14.40;32.40;963.20;1014.00;1016.70;-;-;-;-;-;-;-;-
MTE;202305291310;17.00;0.00;1.00;270.00;39.40;3.10;343.00;6.80;11.90;841.60;-;1018.40;1496.00;-;-;-;-;-;-;-
MOE;202305291310;25.30;0.00;10.00;839.00;31.80;7.30;81.00;13.70;23.00;976.10;1014.90;1016.80;-;-;-;-;-;-;-;-
MUB;202305291310;23.60;0.00;10.00;881.00;39.70;9.10;58.00;17.60;42.80;959.30;1013.30;1015.90;-;-;-;-;-;-;-;-
NAS;202305291310;9.40;-;5.00;832.00;50.20;-0.40;3.00;18.00;23.40;765.10;-;1022.10;-;3113.30;-;-;-;-;-;-
NAP;202305291310;17.50;0.00;10.00;888.00;55.70;8.60;347.00;12.20;36.40;861.20;-;1019.90;1517.20;-;-;-;-;-;-;-
NEU;202305291310;24.90;0.00;10.00;881.00;27.50;4.90;77.00;25.20;40.30;958.90;1013.10;1016.00;-;-;-;-;-;-;-;-
CGI;202305291310;24.50;0.00;10.00;880.00;31.30;6.40;47.00;31.70;46.10;960.70;1012.10;1014.80;-;-;-;-;-;-;-;-
OBR;202305291310;25.00;0.00;-;-;36.60;9.10;354.00;18.70;34.20;967.70;1013.70;1016.10;-;-;-;-;-;-;-;-
AEG;202305291310;-;-;-;-;-;-;27.00;14.80;31.70;-;-;-;-;-;-;-;-;-;-;-
ORO;202305291310;21.70;0.00;10.00;851.00;40.80;7.80;18.00;32.40;43.90;920.40;-;1016.40;1514.60;-;-;-;-;-;-;-
BEH;202305291310;10.10;0.00;10.00;995.00;62.30;3.20;157.00;15.50;22.70;776.90;-;1022.40;1505.50;-;-;-;-;-;-;-
PAY;202305291310;24.50;0.00;10.00;877.00;36.80;8.80;33.00;23.40;38.90;957.90;1012.70;1015.60;-;-;-;-;-;-;-;-
PIL;202305291310;9.80;0.00;6.00;722.00;71.70;4.90;21.00;23.80;35.60;792.10;-;1022.30;1513.00;-;-;-;-;-;-;-
PIO;202305291310;20.30;0.00;10.00;997.00;50.80;9.80;91.00;19.40;27.00;903.30;-;1017.20;1513.20;-;-;-;-;-;-;-
COV;202305291310;1.40;0.00;5.00;700.00;72.90;-2.90;25.00;7.90;12.20;683.30;-;1025.40;-;3107.40;-;-;-;-;-;-
PMA;202305291310;5.00;0.00;0.00;205.00;75.90;1.10;303.00;9.70;17.30;738.80;-;1023.30;-;3108.00;-;-;-;-;-;-
PLF;202305291310;19.20;0.00;10.00;885.00;46.30;7.40;44.00;16.60;31.30;898.20;-;1017.90;1515.80;-;-;-;-;-;-;-
ROB;202305291310;17.50;0.00;10.00;895.00;54.30;8.20;260.00;2.50;4.70;894.60;-;1018.20;1514.60;-;-;-;-;-;-;-
PUY;202305291310;25.00;0.00;10.00;854.00;38.40;9.90;55.00;12.20;27.40;960.90;1011.90;1014.60;-;-;-;-;-;-;-;-
QUI;202305291310;-;-;-;-;-;-;216.00;1.10;2.20;965.90;-;1015.50;-;-;-;-;-;-;-;-
ROE;202305291310;12.50;0.00;6.00;760.00;63.00;5.70;151.00;8.30;12.20;811.90;-;1021.30;1509.50;-;-;-;-;-;-;-
RUE;202305291310;22.70;0.00;10.00;874.00;33.90;6.00;50.00;17.30;34.20;946.10;-;1017.80;1536.30;-;-;-;-;-;-;-
SBE;202305291310;13.00;0.00;1.00;456.00;61.50;5.80;128.00;12.20;23.00;837.30;-;1020.50;1513.20;-;-;-;-;-;-;-
HAI;202305291310;23.30;0.00;10.00;870.00;32.30;5.80;46.00;20.90;38.20;934.80;-;1018.70;1542.20;-;-;-;-;-;-;-
SAM;202305291310;14.10;0.00;0.00;269.00;55.50;5.30;214.00;18.70;26.30;829.00;-;1019.20;1498.10;-;-;-;-;-;-;-
SAG;202305291310;21.90;0.00;-;-;43.00;8.80;55.00;17.30;30.20;925.80;-;1017.60;1526.90;-;-;-;-;-;-;-
SHA;202305291310;24.70;0.00;10.00;844.00;31.20;6.50;54.00;19.80;39.20;965.50;1014.90;1017.40;-;-;-;-;-;-;-;-
SRS;202305291310;23.70;0.00;-;-;43.40;10.50;280.00;18.00;29.20;-;-;-;-;-;-;-;-;-;-;-
SCM;202305291310;-;-;-;-;-;-;72.00;17.60;31.70;967.90;-;1016.10;-;-;-;-;-;-;-;-
SPF;202305291310;22.40;0.00;10.00;887.00;39.90;8.10;25.00;24.80;42.10;930.80;-;1017.50;1528.60;-;-;-;-;-;-;-
SCU;202305291310;19.70;0.00;1.00;477.00;34.50;3.60;103.00;10.10;17.60;869.70;-;1017.50;1502.40;-;-;-;-;-;-;-
SIA;202305291310;12.40;0.00;0.00;407.00;66.00;6.20;250.00;23.00;35.30;820.30;-;1020.30;1505.20;-;-;-;-;-;-;-
SIM;202305291310;15.40;0.00;10.00;937.00;65.90;9.10;154.00;12.20;22.70;853.80;-;1019.50;1510.90;-;-;-;-;-;-;-
SIO;202305291310;27.80;0.00;10.00;934.00;32.20;9.70;247.00;24.80;38.50;956.00;1009.20;1012.70;-;-;-;-;-;-;-;-
PRE;202305291310;-;-;-;-;-;-;35.00;20.90;39.60;-;-;-;-;-;-;-;-;-;-;-
STC;202305291310;-;-;10.00;959.00;-;-;-;-;-;-;-;-;-;-;88.00;23.40;32.40;21.50;26.50;1.50
STG;202305291310;20.70;0.00;10.00;849.00;38.80;6.20;29.00;18.70;31.70;928.00;-;1018.30;1530.10;-;-;-;-;-;-;-
SMM;202305291310;18.00;0.00;3.00;462.00;46.00;6.20;45.00;13.70;20.50;861.60;-;1018.10;1503.00;-;-;-;-;-;-;-
SBO;202305291310;23.30;0.00;10.00;802.00;49.70;12.20;251.00;5.00;11.50;974.40;1014.40;1016.20;-;-;-;-;-;-;-;-
STK;202305291310;-;-;-;-;-;-;50.00;24.80;32.80;970.00;-;1017.10;-;-;-;-;-;-;-;-
SAE;202305291310;4.80;0.00;6.00;847.00;89.60;3.20;48.00;13.70;23.80;755.60;-;1023.80;-;3114.00;-;-;-;-;-;-
THU;202305291310;24.30;0.00;10.00;867.00;40.00;9.80;31.00;14.40;29.20;949.10;1012.60;1016.00;-;-;-;-;-;-;-;-
TIT;202305291310;1.90;-;4.00;698.00;81.10;-1.00;131.00;11.90;16.90;701.30;-;1025.30;-;3112.80;-;-;-;-;-;-
UEB;202305291310;-;-;10.00;874.00;-;-;-;-;-;-;-;-;-;-;63.00;32.80;42.50;17.80;37.40;3.10
ULR;202305291310;20.70;0.00;10.00;987.00;34.20;4.40;64.00;11.20;18.70;865.70;-;1018.00;1505.40;-;-;-;-;-;-;-
VAD;202305291310;25.10;0.00;10.00;858.00;37.70;9.70;353.00;15.10;35.30;962.00;1013.30;1016.00;-;-;-;-;-;-;-;-
VAB;202305291310;14.80;0.00;8.00;784.00;54.00;5.60;348.00;29.20;43.90;843.80;-;1019.50;1507.20;-;-;-;-;-;-;-
VLS;202305291310;20.10;0.00;9.00;902.00;40.70;6.30;21.00;7.20;20.90;-;-;-;-;-;-;-;-;-;-;-
VEV;202305291310;22.30;0.00;10.00;822.00;53.00;12.30;219.00;8.30;14.00;-;-;-;-;-;-;-;-;-;-;-
VIO;202305291310;17.60;0.00;9.00;838.00;61.50;10.10;231.00;9.70;17.30;893.80;-;1018.60;1517.60;-;-;-;-;-;-;-
VIT;202305291310;21.40;0.00;-;-;41.40;7.80;41.00;25.60;41.80;-;-;-;-;-;-;-;-;-;-;-
VIS;202305291310;27.20;0.00;10.00;962.00;27.30;6.80;107.00;20.20;29.20;938.50;-;1013.20;1509.40;-;-;-;-;-;-;-
WFJ;202305291310;5.20;0.00;10.00;947.00;75.10;1.20;355.00;30.20;36.40;738.50;-;1023.50;-;3109.40;-;-;-;-;-;-
WYN;202305291310;24.80;0.00;10.00;861.00;29.70;5.90;43.00;25.20;42.80;966.50;1014.10;1016.50;-;-;-;-;-;-;-;-
WAE;202305291310;24.60;0.00;10.00;862.00;42.50;11.00;56.00;15.80;24.10;959.40;1013.80;1016.70;-;-;-;-;-;-;-;-
PSI;202305291310;26.20;0.00;10.00;867.00;28.00;6.30;-;-;-;977.20;1014.90;1017.00;-;-;64.00;20.20;36.00;24.20;28.90;-
ZER;202305291310;17.30;0.00;10.00;857.00;32.80;0.80;52.00;9.00;16.20;835.60;-;1018.50;1493.50;-;-;-;-;-;-;-
REH;202305291310;24.40;0.00;10.00;867.00;31.30;6.30;41.00;12.60;26.60;964.50;1014.50;1017.00;-;-;-;-;-;-;-;-
SMA;202305291310;24.10;0.00;10.00;867.00;31.90;6.30;53.00;13.30;31.30;951.80;1014.00;1017.20;-;-;-;-;-;20.70;35.60;4.90
KLO;202305291310;24.30;0.00;10.00;872.00;32.30;6.70;42.00;25.60;39.20;966.60;1014.70;1017.10;-;-;-;-;-;-;-;-
PFA;202305291310;23.30;0.00;10.00;846.00;36.40;7.60;55.00;24.50;36.40;954.00;1014.30;1017.20;-;-;-;-;-;-;-;-
