2023-03-02 12:30	2.9	78	-0.5	1025.2	5.2	2.6	43	2.9	5.2	3	5.2	1.1	0.1	2.4	18.1	.	.	30.0	55.9	51.3	9.0	
2023-03-02 13:00	3.9	75	-0.1	1024.9	6.6	5.1	359	1.8	4.0	3	4.0	1.0	0.0	2.4	18.1	.	.	30.0	55.5	51.1	8.4	
2023-03-02 13:30	4.4	73	0.0	1024.6	7.1	6.5	25	1.3	3.1	2	4.0	1.0	-0.0	2.4	18.1	.	.	30.0	53.6	49.6	8.1	
2023-03-02 14:00	4.9	70	0.0	1024.3	7.2	7.1	7	1.7	3.5	3	3.5	0.9	-0.1	2.4	18.2	.	.	30.0	49.9	46.7	7.6	
2023-03-02 14:30	4.8	71	0.0	1024.1	6.6	6.8	13	2.2	4.8	3	4.8	0.9	-0.1	2.4	18.3	.	.	30.0	44.1	42.3	7.9	
2023-03-02 15:00	4.4	71	-0.3	1023.7	6.1	6.5	349	3.2	5.2	3	5.2	0.8	-0.2	2.4	18.3	.	.	30.0	38.3	37.8	7.5	
2023-03-02 15:30	4.4	72	-0.1	1023.5	4.6	5.0	1	4.1	6.1	4	6.1	0.7	-0.3	2.4	18.4	.	.	30.0	31.2	31.9	7.0	
2023-03-02 16:00	4.0	74	-0.1	1023.2	4.2	4.0	9	3.3	5.1	3	6.5	0.6	-0.4	2.4	18.5	.	.	30.0	24.6	25.8	6.1	
2023-03-02 16:30	3.3	77	-0.3	1023.3	3.0	3.2	30	3.2	5.9	4	5.9	0.5	-0.5	2.4	18.6	.	.	30.0	16.6	18.1	5.2	
2023-03-02 17:00	2.3	82	-0.4	1023.2	1.3	2.2	353	2.4	3.9	3	4.5	0.5	-0.6	2.4	18.7	.	.	30.0	10.2	11.3	3.5	
2023-03-02 17:30	1.2	87	-0.7	1023.1	-0.2	1.5	352	3.0	5.0	3	5.0	0.4	-0.6	2.4	18.8	.	.	30.0	4.1	4.7	2.1	
2023-03-02 18:00	0.7	91	-0.5	1023.3	-0.6	0.8	351	2.4	4.2	3	4.2	0.3	-0.7	2.4	18.9	.	.	0.4	0.7	0.5	0.5	

2023-03-02 18:30	0.6	93	-0.3	1023.5	0.7	1.2	349	2.5	5.0	3	5.0	0.2	-0.8	2.5	18.9	.	.	.	0.0	0.0	0.0	
2023-03-02 19:00	0.3	95	-0.4	1023.6	0.5	1.3	333	2.6	4.5	3	4.6	0.2	-0.8	2.5	19.0	.	.	.	0.0	0.0	0.0	
2023-03-02 19:30	0.2	97	-0.2	1023.7	0.4	1.3	345	2.4	4.3	3	4.3	0.2	-0.8	2.5	19.0	.	.	.	0.0	0.0	0.0	
2023-03-02 20:00	0.1	97	-0.3	1023.7	0.4	1.3	3	2.7	5.0	3	5.0	0.1	-0.9	2.5	19.1	.	.	.	0.0	0.0	0.0	
2023-03-02 20:30	0.0	99	-0.1	1023.8	0.3	1.2	330	2.4	4.4	3	4.4	0.1	-0.9	2.5	19.1	.	.	.	0.0	0.0	0.0	
2023-03-02 21:00	-0.1	99	-0.2	1023.9	0.3	1.3	324	2.0	4.0	3	4.0	0.2	-0.8	2.6	19.1	.	.	.	0.0	0.0	0.0	
2023-03-02 21:30	-0.5	100	-0.5	1024.1	-0.1	1.2	314	2.6	4.2	3	4.2	0.2	-0.8	2.6	19.2	.	.	.	0.0	0.0	0.0	
2023-03-02 22:00	-0.6	100	-0.6	1024.1	-0.2	1.1	337	3.3	5.3	3	5.3	0.2	-0.8	2.6	19.2	.	.	.	0.0	0.0	0.0	
2023-03-02 22:30	-0.6	100	-0.6	1024.1	-0.2	1.1	1	2.4	4.3	3	6.4	0.2	-0.8	2.7	19.2	.	.	.	0.0	0.0	0.0	
2023-03-02 23:00	-0.7	100	-0.7	1024.0	-0.3	1.0	320	2.4	3.8	3	4.0	0.2	-0.8	2.7	19.2	0.0	1	.	0.0	0.0	0.0	
2023-03-02 23:30	-0.9	100	-0.9	1023.9	-0.4	1.0	318	2.1	3.9	3	4.3	0.2	-0.8	2.8	19.2	.	.	.	0.0	0.0	0.0	
2023-03-02 24:00	-0.8	100	-0.8	1023.6	-0.4	1.0	332	1.4	3.1	2	3.3	0.2	-0.8	2.8	19.2	.	.	.	0.0	0.0	0.0	

																	Summe:	0.0		601.6				

(C) 2023 Institut fuer Meteorologie / Freie Universitaet Berlin
